Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
167,ORD-2022-100166,09/22/2022,09/27/2022,Standard Class,CUST-1814,  John Smith,Corporate,West,California,,Office Supplies,Binders,81.9,7,0.0,69.71
168,ORD-2024-100167,03/10/2024,03/16/2024,Standard Class,CUST-1006,Liam O'Connor,Consumer,Central,Texas,,Office Supplies,Storage,4.82,6,0.0,3.88
169,ORD-2023-100168,12/19/2023,12/20/2023,Standard Class,CUST-1229,Priya Patel,Home Office,West,Washington,85741.0,Furniture,Bookcases,270.57,3,0.0,134.34
170,ORD-2022-100169,06/16/2022,06/18/2022,First Class,CUST-1465,Liam O'Connor,Home Office,South,Florida,,Furniture,Furnishings,217.65,7,0.0,282.99
171,ORD-2023-100170,01/18/2023,01/21/2023,Second Class,CUST-1656,Maria Garcia ,Consumer,Central,Texas,,Office Supplies,Binders,75.98,5,0.0,107.9
172,ORD-2023-100171,07/03/2023,07/07/2023,Standard Class,CUST-1511,Fatima Noor,Consumer,West,California,,Office Supplies,Binders,80.3,8,0.0,184.65
173,ORD-2024-100172,10/31/2024,11/05/2024,Second Class,CUST-1494,Aisha Khan,Home Office,West,Nevada,,Furniture,Bookcases,323.6,7,0.0,414.43
174,ORD-2022-100173,04/13/2022,04/16/2022,Second Class,CUST-1761,,Home Office,South,Alabama,,Technology,Accessories,614.11,8,0.0,1245.49
175,ORD-2024-100174,04/10/2024,04/11/2024,Standard Class,CUST-1121,  John Smith,Corporate,East,New York,87798.0,Office Supplies,Paper,43.03,3,0.2,7.48
176,ORD-2024-100175,01/23/2024,01/29/2024,Same Day,CUST-1575,Aisha Khan,Consumer,Central,Texas,,Office Supplies,Paper,18.97,4,0.0,22.38
177,ORD-2022-100176,09/06/2022,09/08/2022,Second Class,CUST-1385,Fatima Noor,Home Office,East,New York,,Office Supplies,Paper,51.38,2,0.0,15.49
178,ORD-2023-100177,02/08/2023,02/15/2023,Standard Class,CUST-1279,Maria Garcia ,Consumer,Central,Michigan,,Office Supplies,Paper,63.96,3,0.0,55.35
179,ORD-2022-100178,11/24/2022,11/26/2022,Standard Class,CUST-1252,John Smith,Consumer,South,North Carolina,,Office Supplies,Binders,17.55,7,0.0,19.54
180,ORD-2023-100179,10/17/2023,10/22/2023,Second Class,CUST-1749,Priya Patel,Consumer,South,North Carolina,,Furniture,Tables,485.07,2,0.0,380.28
181,ORD-2024-100180,06/11/2024,06/13/2024,Standard Class,CUST-1250,Wei Chen,Consumer,West,California,,Technology,Accessories,471.28,2,0.0,98.82
182,ORD-2023-100181,06/03/2023,06/10/2023,Standard Class,CUST-1043,David O'Brien,Consumer,Central,Illinois,,Office Supplies,Art,88.61,7,0.15,19.7
183,ORD-2023-100182,11/16/2023,11/22/2023,Standard Class,CUST-1713,Priya Patel,Consumer,Central,Texas,,Office Supplies,Art,56.88,4,0.0,29.2
184,ORD-2022-100183,10/17/2022,10/20/2022,First Class,CUST-1488,Liam O'Connor,Home Office,Central,Texas,20836.0,Technology,Accessories,510.65,6,0.0,1184.62
185,ORD-2023-100184,06/04/2023,06/07/2023,Standard Class,CUST-1804,Priya Patel,Consumer,Central,Illinois,89408.0,Furniture,Furnishings,395.36,8,0.1,212.23
186,ORD-2023-100185,07/15/2023,07/17/2023,Standard Class,CUST-1688,Fatima Noor,Consumer,East,Pennsylvania,,Furniture,Bookcases,505.67,9,0.0,845.13
187,ORD-2023-100186,03/22/2023,03/25/2023,Second Class,CUST-1276,Liam O'Connor,Consumer,Central,Texas,,Office Supplies,Art,45.32,3,0.0,-8.37
188,ORD-2022-100187,12/12/2022,12/13/2022,Second Class,CUST-1150,Aisha Khan,Corporate,Central,Ohio,47900.0,Office Supplies,Art,16.48,1,0.0,5.67
189,ORD-2024-100188,04/01/2024,04/03/2024,Standard Class,CUST-1198,Aisha Khan,Consumer,Central,Ohio,,Technology,Accessories,131.78,7,0.0,219.03
190,ORD-2024-100189,06/20/2024,06/22/2024,Standard Class,CUST-1202,,Consumer,Central,Michigan,,Technology,Accessories,486.94,6,0.0,462.83
191,ORD-2022-100190,11/19/2022,11/21/2022,Standard Class,CUST-1384,Fatima Noor,Corporate,Central,Texas,,Office Supplies,Binders,19.01,8,0.0,-12.96
192,ORD-2023-100191,11/12/2023,11/14/2023,Standard Class,CUST-1100,Maria Garcia ,Corporate,East,Massachusetts,,Furniture,Chairs,173.49,5,0.15,186.43
193,ORD-2023-100192,07/29/2023,08/05/2023,Standard Class,CUST-1777,Fatima Noor,Home Office,West,Washington,,Office Supplies,Art,41.64,4,0.3,24.56
194,ORD-2022-100193,04/17/2022,04/19/2022,Standard Class,CUST-1219,Liam O'Connor,Home Office,South,Florida,,Furniture,Chairs,85.59,1,0.0,1.97
195,ORD-2022-100194,02/16/2022,02/22/2022,Standard Class,CUST-1065,Liam O'Connor,Home Office,Central,Ohio,,Office Supplies,Paper,32.02,3,0.0,15.33
196,ORD-2024-100195,09/14/2024,09/15/2024,Standard Class,CUST-1804,Priya Patel,Consumer,East,Pennsylvania,,Furniture,Tables,42.17,3,0.0,6.67
197,ORD-2022-100196,05/03/2022,05/04/2022,First Class,CUST-1104,Fatima Noor,Corporate,West,Nevada,,Furniture,Bookcases,104.6,9,0.15,429.82
198,ORD-2022-100197,10/20/2022,10/27/2022,Standard Class,CUST-1499,Priya Patel,Home Office,West,Oregon,,Office Supplies,Art,86.37,7,0.1,195.6
199,ORD-2022-100198,05/26/2022,05/31/2022,Second Class,CUST-1472,Fatima Noor,Consumer,West,Oregon,,Office Supplies,Paper,33.47,5,0.1,43.66
200,ORD-2024-100199,09/11/2024,09/13/2024,Standard Class,CUST-1849,David O'Brien,Home Office,West,Washington,99266.0,Office Supplies,Storage,18.8,5,0.0,8.85
201,ORD-2024-100200,10/13/2024,10/15/2024,Standard Class,CUST-1930,John Smith,Consumer,West,Nevada,,Office Supplies,Storage,21.02,3,0.2,15.57
202,ORD-2022-100201,06/23/2022,06/24/2022,Standard Class,CUST-1632,Maria Garcia ,Consumer,East,Massachusetts,,Furniture,Furnishings,385.29,2,0.0,69.71
203,ORD-2024-100202,07/18/2024,07/20/2024,Standard Class,CUST-1993,Fatima Noor,Corporate,West,California,23565.0,Office Supplies,Binders,13.58,8,0.0,12.17
204,ORD-2024-100203,10/29/2024,11/05/2024,First Class,CUST-1480,,Consumer,South,Florida,,Office Supplies,Art,38.61,4,0.0,-5.38
205,ORD-2023-100204,07/30/2023,08/03/2023,Standard Class,CUST-1663,John Smith,Corporate,West,Oregon,63972.0,Office Supplies,Binders,170.06,3,0.1,190.55
206,ORD-2022-100205,09/03/2022,09/10/2022,Standard Class,CUST-1340,Fatima Noor,Corporate,South,Alabama,,Office Supplies,Binders,,5,0.0,0.17
207,ORD-2023-100206,09/21/2023,09/22/2023,Second Class,CUST-1521,Maria Garcia ,Consumer,South,Florida,59518.0,Office Supplies,Paper,5.52,9,0.0,10.46
208,ORD-2024-100207,11/29/2024,12/05/2024,First Class,CUST-1862,Aisha Khan,Consumer,East,Pennsylvania,,Office Supplies,Binders,64.63,8,0.0,195.71
209,ORD-2022-100208,08/08/2022,08/14/2022,Standard Class,CUST-1225,Wei Chen,Corporate,South,Georgia,,Technology,Phones,567.76,9,0.15,157.15
210,ORD-2024-100209,09/01/2024,09/06/2024,Standard Class,CUST-1343,Aisha Khan,Consumer,South,Alabama,,Office Supplies,Art,18.84,7,0.0,9.96
211,ORD-2024-100210,10/02/2024,10/04/2024,Standard Class,CUST-1633,Priya Patel,Home Office,West,Oregon,,Office Supplies,Paper,9.61,7,0.1,14.67
212,ORD-2023-100211,07/06/2023,07/12/2023,Second Class,CUST-1818,Aisha Khan,Corporate,East,Pennsylvania,,Furniture,Chairs,155.01,2,0.0,30.4
213,ORD-2024-100212,03/22/2024,03/26/2024,Standard Class,CUST-1172,Aisha Khan,Home Office,Central,Texas,,Furniture,Tables,78.77,5,0.1,85.45
214,ORD-2022-100213,01/02/2022,01/09/2022,Standard Class,CUST-1581,  John Smith,Consumer,Central,Illinois,,Furniture,Bookcases,144.44,8,0.0,-44.38
215,ORD-2024-100214,11/05/2024,11/09/2024,Standard Class,CUST-1875,Maria Garcia ,Home Office,South,North Carolina,,Technology,Accessories,86.65,6,0.0,153.65
216,ORD-2022-100215,11/08/2022,11/14/2022,Second Class,CUST-1626,Aisha Khan,Consumer,Central,Illinois,26650.0,Furniture,Chairs,290.21,7,0.0,62.73
217,ORD-2024-100216,10/05/2024,10/06/2024,Standard Class,CUST-1435,Priya Patel,Home Office,South,Florida,31651.0,Office Supplies,Art,63.44,3,0.0,17.03
218,ORD-2023-100217,07/11/2023,07/12/2023,First Class,CUST-1660,,Corporate,West,Oregon,,Technology,Accessories,1293.23,8,0.0,1802.86
219,ORD-2023-100218,09/15/2023,09/18/2023,Standard Class,CUST-1147,Fatima Noor,Consumer,West,Nevada,,Office Supplies,Binders,79.37,9,0.0,70.21
220,ORD-2023-100219,07/24/2023,07/26/2023,Standard Class,CUST-1367,,Home Office,South,North Carolina,,Office Supplies,Paper,50.64,3,0.1,32.4
221,ORD-2023-100220,09/28/2023,10/04/2023,Standard Class,CUST-1558,John Smith,Corporate,South,Georgia,,Office Supplies,Binders,75.97,3,0.0,-18.43
222,ORD-2022-100221,10/06/2022,10/10/2022,Standard Class,CUST-1678,Priya Patel,Consumer,Central,Texas,,Technology,Machines,361.04,9,0.2,216.76
223,ORD-2024-100222,02/24/2024,02/27/2024,Standard Class,CUST-1581,Wei Chen,Home Office,Central,Texas,,Office Supplies,Storage,9.04,7,0.1,2.12
224,ORD-2023-100223,12/29/2023,01/03/2024,Standard Class,CUST-1397,Liam O'Connor,Corporate,West,California,20868.0,Office Supplies,Paper,91.68,4,0.1,22.27
225,ORD-2023-100224,02/24/2023,02/28/2023,Standard Class,CUST-1862,John Smith,Corporate,Central,Ohio,,Office Supplies,Paper,41.33,1,0.0,9.43
226,ORD-2024-100225,03/02/2024,03/09/2024,First Class,CUST-1015,Liam O'Connor,Home Office,East,New Jersey,,Office Supplies,Binders,47.38,4,0.15,21.71
227,ORD-2023-100226,05/23/2023,05/26/2023,First Class,CUST-1651,Liam O'Connor,Consumer,South,Alabama,,Office Supplies,Storage,25.34,5,0.15,24.8
228,ORD-2022-100227,08/12/2022,08/13/2022,Standard Class,CUST-1423,  John Smith,Home Office,South,Georgia,99049.0,Furniture,Chairs,279.76,5,0.0,392.83
229,ORD-2024-100228,01/03/2024,01/10/2024,First Class,CUST-1650,John Smith,Consumer,Central,Ohio,,Office Supplies,Binders,38.73,9,0.15,80.41
230,ORD-2023-100229,08/21/2023,08/25/2023,Second Class,CUST-1266,David O'Brien,Corporate,East,Pennsylvania,,Office Supplies,Art,18.6,7,0.1,36.3
231,ORD-2022-100230,09/24/2022,09/28/2022,Second Class,CUST-1064,John Smith,Consumer,West,Washington,,Furniture,Tables,169.48,1,0.0,-3.61
232,ORD-2024-100231,10/27/2024,11/02/2024,Standard Class,CUST-1060,,Corporate,South,Florida,,Furniture,Furnishings,1009.01,3,0.0,794.95
233,ORD-2024-100232,04/16/2024,04/17/2024,Same Day,CUST-1508,David O'Brien,Corporate,West,California,,Office Supplies,Paper,33.62,4,0.1,39.66
234,ORD-2023-100233,08/25/2023,08/31/2023,Standard Class,CUST-1866,  John Smith,Corporate,Central,Texas,54906.0,Furniture,Furnishings,51.48,4,0.15,38.66
235,ORD-2022-100234,01/12/2022,01/19/2022,Standard Class,CUST-1667,Aisha Khan,Consumer,Central,Texas,,Furniture,Tables,250.42,2,0.15,206.93
236,ORD-2023-100235,06/30/2023,07/02/2023,Standard Class,CUST-1264,Aisha Khan,Home Office,South,Florida,,Office Supplies,Art,15.58,9,0.0,27.23
237,ORD-2022-100236,10/15/2022,10/18/2022,Standard Class,CUST-1266,Liam O'Connor,Home Office,South,Florida,95719.0,Office Supplies,Paper,123.98,7,0.1,74.27
238,ORD-2023-100237,08/20/2023,08/23/2023,First Class,CUST-1450,Liam O'Connor,Consumer,West,Oregon,80761.0,Furniture,Tables,360.91,4,0.0,537.3
239,ORD-2023-100238,02/25/2023,02/27/2023,Second Class,CUST-1198,  John Smith,Corporate,Central,Illinois,21864.0,Office Supplies,Storage,17.86,8,0.1,-14.21
240,ORD-2023-100239,01/19/2023,01/20/2023,Standard Class,CUST-1075,Priya Patel,Consumer,East,New York,,Technology,Machines,428.8,1,0.0,-11.39
241,ORD-2024-100240,10/02/2024,10/05/2024,First Class,CUST-1132,  John Smith,Corporate,West,Washington,,Office Supplies,Storage,37.12,8,0.2,18.28
242,ORD-2024-100241,08/21/2024,08/26/2024,First Class,CUST-1664,John Smith,Corporate,South,Alabama,24594.0,Technology,Copiers,579.2,8,0.0,745.72
243,ORD-2022-100242,01/10/2022,01/12/2022,Standard Class,CUST-1885,David O'Brien,Corporate,South,Florida,,Furniture,Furnishings,121.6,5,0.0,19.8
244,ORD-2022-100243,08/01/2022,08/03/2022,Second Class,CUST-1028,  John Smith,Home Office,Central,Texas,,Office Supplies,Storage,73.36,9,0.1,143.05
245,ORD-2023-100244,05/25/2023,06/01/2023,Second Class,CUST-1894,  John Smith,Home Office,East,Pennsylvania,,Office Supplies,Paper,16.71,5,0.15,-2.97
246,ORD-2023-100245,05/27/2023,05/31/2023,Standard Class,CUST-1989,John Smith,Corporate,West,Oregon,,Office Supplies,Art,65.27,1,0.1,-6.18
247,ORD-2023-100246,08/31/2023,09/07/2023,Standard Class,CUST-1731,David O'Brien,Consumer,Central,Texas,27557.0,Furniture,Furnishings,291.65,3,0.0,102.41
248,ORD-2024-100247,07/09/2024,07/16/2024,Standard Class,CUST-1781,Maria Garcia ,Home Office,West,Oregon,,Office Supplies,Storage,78.44,4,0.0,102.09
249,ORD-2022-100248,04/10/2022,04/12/2022,Standard Class,CUST-1342,Liam O'Connor,Corporate,Central,Ohio,,Office Supplies,Storage,15.84,6,0.0,10.49
250,ORD-2023-100249,04/12/2023,04/19/2023,Standard Class,CUST-1677,Priya Patel,Corporate,East,Massachusetts,21144.0,Office Supplies,Art,22.28,4,0.15,8.29
251,ORD-2022-100250,03/07/2022,03/11/2022,Standard Class,CUST-1917,Fatima Noor,Home Office,East,New Jersey,48779.0,Office Supplies,Storage,37.86,7,0.0,176.84
252,ORD-2024-100251,04/10/2024,04/17/2024,Same Day,CUST-1373,Aisha Khan,Consumer,South,Alabama,,Furniture,Tables,233.85,8,0.15,220.48
253,ORD-2022-100252,04/24/2022,04/29/2022,Standard Class,CUST-1388,,Consumer,West,Washington,,Furniture,Bookcases,81.96,3,0.3,15.17
254,ORD-2022-100253,01/28/2022,01/31/2022,Standard Class,CUST-1316,Fatima Noor,Corporate,South,Alabama,94539.0,Office Supplies,Paper,34.98,9,0.0,78.73
255,ORD-2023-100254,12/25/2023,12/29/2023,Standard Class,CUST-1997,  John Smith,Consumer,West,Washington,,Technology,Machines,480.31,6,0.1,1471.06
256,ORD-2022-100255,11/13/2022,11/19/2022,Standard Class,CUST-1155,Aisha Khan,Consumer,West,Oregon,,Office Supplies,Storage,81.47,9,0.0,34.54
257,ORD-2023-100256,12/21/2023,12/28/2023,Standard Class,CUST-1445,David O'Brien,Home Office,Central,Michigan,,Office Supplies,Binders,32.55,6,0.0,62.85
258,ORD-2022-100257,04/18/2022,04/21/2022,Standard Class,CUST-1497,Maria Garcia ,Home Office,South,Alabama,,Office Supplies,Storage,58.51,7,0.1,13.03
259,ORD-2023-100258,01/26/2023,01/27/2023,Standard Class,CUST-1060,Priya Patel,Home Office,West,Nevada,,Office Supplies,Storage,9.97,3,0.0,10.85
260,ORD-2023-100259,08/16/2023,08/20/2023,Standard Class,CUST-1665,Priya Patel,Home Office,East,New York,69176.0,Office Supplies,Art,26.73,3,0.1,11.47
261,ORD-2023-100260,06/24/2023,07/01/2023,First Class,CUST-1299,Fatima Noor,Corporate,South,Georgia,,Office Supplies,Art,44.49,9,0.1,-8.21
262,ORD-2024-100261,09/18/2024,09/20/2024,First Class,CUST-1866,Aisha Khan,Corporate,Central,Michigan,,Office Supplies,Storage,45.88,1,0.1,-4.86
263,ORD-2023-100262,09/21/2023,09/23/2023,Standard Class,CUST-1224,Liam O'Connor,Consumer,Central,Illinois,65358.0,Office Supplies,Storage,47.77,4,0.0,35.16
264,ORD-2024-100263,10/04/2024,10/08/2024,Second Class,CUST-1822,Priya Patel,Corporate,East,Massachusetts,,Office Supplies,Art,17.69,7,0.2,-4.5
265,ORD-2022-100264,01/05/2022,01/07/2022,Standard Class,CUST-1432,,Home Office,South,North Carolina,67558.0,Office Supplies,Binders,18.87,1,0.2,1.4
266,ORD-2023-100265,05/04/2023,05/08/2023,Standard Class,CUST-1790,Maria Garcia ,Corporate,West,Nevada,,Office Supplies,Art,27.11,2,0.0,10.76
267,ORD-2022-100266,01/18/2022,01/21/2022,Standard Class,CUST-1495,  John Smith,Consumer,West,Nevada,,Office Supplies,Storage,18.21,9,0.0,16.75
268,ORD-2023-100267,02/06/2023,02/12/2023,Second Class,CUST-1208,Fatima Noor,Corporate,West,California,,Furniture,Chairs,128.09,6,0.0,224.51
269,ORD-2024-100268,12/12/2024,12/17/2024,Standard Class,CUST-1527,Liam O'Connor,Consumer,South,Florida,,Office Supplies,Art,71.89,5,0.0,24.0
270,ORD-2022-100269,05/13/2022,05/17/2022,Standard Class,CUST-1157,Liam O'Connor,Home Office,South,North Carolina,,Office Supplies,Storage,86.38,6,0.0,-34.81
271,ORD-2023-100270,08/12/2023,08/17/2023,Same Day,CUST-1079,Priya Patel,Corporate,South,Alabama,,Office Supplies,Art,19.62,4,0.0,27.69
272,ORD-2022-100271,05/15/2022,05/17/2022,Standard Class,CUST-1220,Wei Chen,Home Office,West,Oregon,,Office Supplies,Storage,35.03,9,0.3,-14.67
273,ORD-2022-100272,02/15/2022,02/18/2022,Second Class,CUST-1683,Liam O'Connor,Home Office,West,California,,Office Supplies,Storage,73.07,2,0.0,40.52
274,ORD-2024-100273,12/03/2024,12/06/2024,Standard Class,CUST-1178,,Home Office,Central,Michigan,11714.0,Furniture,Tables,50.71,2,0.0,46.96
275,ORD-2023-100274,06/12/2023,06/18/2023,Standard Class,CUST-1391,Priya Patel,Home Office,West,Washington,28513.0,Office Supplies,Art,36.11,6,0.0,53.6
276,ORD-2023-100275,07/23/2023,07/28/2023,Standard Class,CUST-1171,  John Smith,Corporate,South,Florida,,Office Supplies,Art,11.88,9,0.0,18.33
277,ORD-2022-100276,10/24/2022,10/27/2022,Standard Class,CUST-1488,,Consumer,East,New Jersey,68105.0,Technology,Accessories,292.3,4,0.2,-155.29
278,ORD-2023-100277,06/17/2023,06/19/2023,Second Class,CUST-1427,Priya Patel,Consumer,East,Pennsylvania,,Office Supplies,Storage,21.89,7,0.3,9.24
279,ORD-2024-100278,02/25/2024,02/26/2024,Standard Class,CUST-1861,John Smith,Consumer,East,Massachusetts,78661.0,Furniture,Furnishings,365.01,4,0.15,209.01
280,ORD-2024-100279,01/13/2024,01/18/2024,First Class,CUST-1378,Aisha Khan,Consumer,Central,Michigan,,Office Supplies,Art,68.89,2,0.0,49.39
281,ORD-2023-100280,10/31/2023,11/03/2023,Standard Class,CUST-1920,,Corporate,South,Florida,,Office Supplies,Paper,91.53,7,0.3,-94.38
282,ORD-2023-100281,04/29/2023,05/05/2023,Same Day,CUST-1554,Fatima Noor,Corporate,Central,Ohio,,Office Supplies,Paper,57.22,5,0.2,-53.61
283,ORD-2022-100282,09/28/2022,10/01/2022,Standard Class,CUST-1380,  John Smith,Consumer,West,Oregon,,Technology,Phones,111.16,3,0.0,91.45
284,ORD-2022-100283,12/19/2022,12/22/2022,Second Class,CUST-1204,Aisha Khan,Home Office,South,Florida,,Office Supplies,Paper,31.44,4,0.0,21.82
285,ORD-2022-100284,08/05/2022,08/08/2022,Standard Class,CUST-1762,David O'Brien,Consumer,West,California,,Office Supplies,Paper,33.31,1,0.0,10.54
286,ORD-2024-100285,02/02/2024,02/08/2024,Standard Class,CUST-1900,  John Smith,Corporate,Central,Michigan,,Technology,Machines,307.3,7,0.0,301.2
287,ORD-2022-100286,10/09/2022,10/15/2022,Standard Class,CUST-1031,Liam O'Connor,Consumer,West,Oregon,85031.0,Office Supplies,Art,57.92,5,0.0,24.45
288,ORD-2022-100287,11/15/2022,11/17/2022,Standard Class,CUST-1362,Aisha Khan,Consumer,Central,Michigan,,Furniture,Tables,216.29,7,0.1,-57.25
289,ORD-2022-100288,05/03/2022,05/06/2022,Standard Class,CUST-1469,,Consumer,East,Pennsylvania,,Office Supplies,Binders,21.64,5,0.3,14.0
290,ORD-2022-100289,09/28/2022,10/02/2022,Standard Class,CUST-1954,Aisha Khan,Home Office,West,California,,Furniture,Tables,14.4,1,0.0,1.19
291,ORD-2023-100290,06/26/2023,07/01/2023,Standard Class,CUST-1631,Maria Garcia ,Consumer,Central,Michigan,,Furniture,Chairs,199.09,8,0.0,287.8
292,ORD-2024-100291,05/27/2024,06/03/2024,Standard Class,CUST-1052,Wei Chen,Corporate,East,Massachusetts,46975.0,Office Supplies,Storage,47.94,3,0.15,19.07
293,ORD-2023-100292,05/26/2023,05/29/2023,Standard Class,CUST-1798,Liam O'Connor,Consumer,South,North Carolina,73571.0,Furniture,Furnishings,145.85,7,0.0,301.09
294,ORD-2023-100293,07/09/2023,07/16/2023,Same Day,CUST-1873,Maria Garcia ,Home Office,South,North Carolina,,Office Supplies,Art,89.23,2,0.0,51.83
295,ORD-2024-100294,10/02/2024,10/06/2024,Standard Class,CUST-1254,John Smith,Corporate,South,Florida,,Office Supplies,Binders,88.76,9,0.15,131.37
296,ORD-2024-100295,08/17/2024,08/19/2024,Standard Class,CUST-1943,  John Smith,Home Office,Central,Michigan,21932.0,Technology,Phones,568.82,9,0.0,-485.68
297,ORD-2022-100296,01/24/2022,01/27/2022,Standard Class,CUST-1578,Fatima Noor,Corporate,South,Florida,,Furniture,Furnishings,121.88,1,0.15,9.87
298,ORD-2022-100297,11/18/2022,11/23/2022,Standard Class,CUST-1650,  John Smith,Consumer,East,New York,,Furniture,Furnishings,,2,0.0,27.15
299,ORD-2023-100298,06/11/2023,06/17/2023,Second Class,CUST-1681,Liam O'Connor,Home Office,West,Nevada,97323.0,Technology,Machines,464.21,5,0.3,55.23
300,ORD-2022-100299,01/16/2022,01/22/2022,Standard Class,CUST-1115,Maria Garcia ,Consumer,East,Pennsylvania,,Office Supplies,Art,34.58,1,0.0,6.16
301,ORD-2022-100300,11/07/2022,11/11/2022,First Class,CUST-1881,Priya Patel,Home Office,East,Pennsylvania,38607.0,Technology,Machines,522.44,6,0.2,511.48
302,ORD-2022-100301,05/26/2022,05/30/2022,Second Class,CUST-1410,John Smith,Consumer,South,Georgia,,Technology,Accessories,47.81,9,0.2,5.59
303,ORD-2024-100302,10/30/2024,11/04/2024,Standard Class,CUST-1688,Maria Garcia ,Corporate,East,Pennsylvania,,Office Supplies,Art,66.22,8,0.0,98.1
304,ORD-2023-100303,09/04/2023,09/09/2023,Standard Class,CUST-1864,John Smith,Home Office,East,New Jersey,,Office Supplies,Art,46.45,8,0.0,-50.03
305,ORD-2022-100304,11/07/2022,11/14/2022,Second Class,CUST-1533,John Smith,Consumer,East,New Jersey,,Office Supplies,Art,67.61,2,0.0,19.41
306,ORD-2023-100305,03/05/2023,03/10/2023,Standard Class,CUST-1520,Fatima Noor,Corporate,South,North Carolina,93737.0,Furniture,Furnishings,339.16,4,0.0,212.01
307,ORD-2023-100306,07/24/2023,07/30/2023,Second Class,CUST-1817,John Smith,Home Office,Central,Ohio,,Technology,Copiers,106.55,8,0.0,226.83
308,ORD-2022-100307,09/04/2022,09/05/2022,Standard Class,CUST-1982,John Smith,Home Office,South,Florida,93228.0,Furniture,Tables,119.48,7,0.1,-14.76
309,ORD-2024-100308,12/19/2024,12/23/2024,Second Class,CUST-1579,Fatima Noor,Home Office,West,California,,Office Supplies,Binders,79.06,4,0.0,53.91
310,ORD-2022-100309,08/25/2022,08/27/2022,Standard Class,CUST-1469,Priya Patel,Consumer,East,New Jersey,,Office Supplies,Storage,77.99,9,0.1,54.28
